52.1052631578947,88.3720930232558,33.7254901960784,0
53.1034482758621,87.8787878787879,38.8235294117647,0
52.3255813953488,87.7551020408163,38.4313725490196,0
52.5842696629214,89,39.2156862745098,0
51.6279069767442,87.7551020408163,38.4313725490196,0
51.7241379310345,87,39.2156862745098,0
52.0481927710843,88.2978723404255,36.8627450980392,0
52.0481927710843,88.2978723404255,36.8627450980392,0
52.8571428571429,87.5,37.6470588235294,0
54.2465753424658,86.9047619047619,32.9411764705882,0
55.4430379746835,87.7777777777778,35.2941176470588,0
51,87.9120879120879,35.6862745098039,0
52.5,88.8888888888889,35.2941176470588,0
51.8518518518519,87.0967741935484,36.4705882352941,0
53.0232558139535,88.659793814433,38.0392156862745,0
52.5925925925926,88.0434782608696,36.078431372549,0
51.75,86.9565217391304,36.078431372549,0
51.3157894736842,81.7204301075269,36.4705882352941,0
51.7808219178082,87.9518072289157,32.5490196078431,0
51.219512195122,87.2340425531915,36.8627450980392,0
51.4285714285714,87.5,34.5098039215686,0
52.0481927710843,88.2978723404255,36.8627450980392,0
52.5,87.9120879120879,35.6862745098039,0
51.5294117647059,86.734693877551,38.4313725490196,0
52.5925925925926,88.0434782608696,36.078431372549,0
51.6455696202532,87.7777777777778,35.2941176470588,0
51.219512195122,86.3157894736842,37.2549019607843,0
52.4050632911392,83.1578947368421,37.2549019607843,0
51.5384615384615,84.7826086956522,36.078431372549,0
52.5925925925926,81,39.2156862745098,0
36,15,39.2156862745098,0
52.8358208955224,72.8260869565217,36.078431372549,0
59.0163934426229,87.1428571428571,27.4509803921569,0
40,24.7422680412371,38.0392156862745,0
48.6206896551724,61.7021276595745,36.8627450980392,0
52.4050632911392,80.6122448979592,38.4313725490196,0
50.4347826086956,71.1340206185567,38.0392156862745,0
54.4827586206897,87,39.2156862745098,0
49.7142857142857,79.5454545454546,34.5098039215686,0
57.8571428571429,85.7142857142857,38.4313725490196,0
52.5,88.8888888888889,38.8235294117647,0
51.8918918918919,78.7234042553192,36.8627450980392,0
50.2941176470588,74.7252747252747,35.6862745098039,0
55.7142857142857,87.5,37.6470588235294,0
54.2857142857143,86.5979381443299,38.0392156862745,0
50.8860759493671,87.7777777777778,35.2941176470588,0
51.4285714285714,87.5,34.5098039215686,0
52.5925925925926,87.0967741935484,36.4705882352941,0
52.5925925925926,88.0434782608696,36.078431372549,0
52.5925925925926,87.0967741935484,36.4705882352941,0
94.285714,39.310345,56.862745,0
94.909091,38.62069,56.862745,0
95.238095,39.263804,63.921569,0
96,38.62069,56.862745,0
93.559322,42.253521,55.686275,0
93.636364,42.138365,62.352941,0
94.411765,42.331288,63.921569,0
94.83871,41.721854,59.215686,0
93.636364,42.405063,61.960784,0
93.75,42.207792,60.392157,0
93.559322,41.666667,56.470588,0
93.870968,42,58.823529,0
94.576271,41.666667,56.470588,0
92,42.657343,56.078431,0
93.684211,41.726619,54.509804,0
94.285714,42.222222,52.941176,0
94.285714,42.222222,52.941176,0
96.923077,42.741935,48.627451,0
94.137931,42.142857,54.901961,0
95.744681,40.677966,46.27451,0
94.615385,41.732283,49.803922,0
95,41.525424,46.27451,0
94.444444,41.353383,52.156863,0
93.559322,42.253521,55.686275,0
94.909091,41.481481,52.941176,0
95.172414,41.549296,55.686275,0
94.285714,42.384106,59.215686,0
94.83871,41.721854,59.215686,0
97.241379,40.972222,56.470588,0
94.909091,41.791045,52.54902,0
95.172414,42.142857,54.901961,0
94.285714,41.830065,60,0
94.285714,42.537313,52.54902,0
95.172414,42.142857,54.901961,0
93.818182,41.481481,52.941176,0
94,41.780822,57.254902,0
96.190476,41.558442,60.392157,0
93.75,42.207792,60.392157,0
95,41.216216,58.039216,0
94.545455,41.614907,63.137255,0
95.409836,41.059603,59.215686,0
94.6875,42.48366,60,0
94.576271,41.958042,56.078431,0
94.42623,41.610738,58.431373,0
95.076923,41.772152,61.960784,0
97.142857,40.506329,61.960784,0
95,41.496599,57.647059,0
95.09434,42.1875,50.196078,0
95.238095,42.384106,59.215686,0
94.545455,42.675159,61.568627,0
87.5,38.28125,50.196078,0
78.461538,36.036036,43.529412,0
75.789474,34.210526,44.705882,0
64,30.392157,40,0
88.085106,36.923077,50.980392,0
98.076923,39.552239,52.54902,0
97.959184,39.68254,49.411765,0
95.09434,40.601504,52.156863,0
96.666667,40.441176,53.333333,0
95.357143,40.714286,54.901961,0
103.783784,33.628319,44.313725,0
103.783784,33.928571,43.921569,0
99.545455,36.585366,48.235294,0
97.959184,37.313433,52.54902,0
96,38.636364,51.764706,0
94.909091,40.875912,53.72549,0
93.461538,40.769231,50.980392,0
91.698113,40.909091,51.764706,0
90,39.84375,50.196078,0
90,40.8,49.019608,0
105.333333,38.333333,47.058824,0
105.714286,38.053097,44.313725,0
102.666667,38.655462,46.666667,0
106.046512,37.606838,45.882353,0
96.734694,40.650407,48.235294,0
100.754717,39.130435,54.117647,0
104,38.016529,47.45098,0
104,38.333333,47.058824,0
107.142857,37.391304,45.098039,0
102.5,38.888889,49.411765,0
93.230769,50,51.764706,0
94.576271,44.776119,52.54902,0
93.442623,48.818898,49.803922,0
89.090909,50,52.54902,0
89.0625,49.242424,51.764706,0
92,45.522388,52.54902,0
94.909091,42.105263,52.156863,0
95.357143,43.181818,51.764706,0
94.736842,42.647059,53.333333,0
95.09434,40.601504,52.156863,0
92.142857,42.222222,52.941176,0
98.4,39.84375,50.196078,0
97.358491,40.298507,52.54902,0
95.294118,40.944882,49.803922,0
97.647059,40,50.980392,0
94.8,40.8,49.019608,0
94.909091,41.481481,52.941176,0
96.226415,40.909091,51.764706,0
92.941176,40.944882,49.803922,0
104,35.658915,50.588235,0
93.818182,43.75,50.196078,0
95.769231,42.741935,48.627451,0
94.8,42.5,47.058824,0
97.647059,41.935484,48.627451,0
93.684211,44.274809,51.372549,0
93.818182,43.076923,50.980392,0
93.103448,44.029851,52.54902,0
93.214286,43.51145,51.372549,0
105,38.970588,53.333333,0
94.736842,43.609023,52.156863,0
99.6,38.636364,51.764706,0
94.137931,43.382353,53.333333,0
93.913043,43.478261,63.137255,0
95,43.195266,66.27451,0
96,42.696629,69.803922,0
91.666667,44.512195,64.313725,0
93.802817,43.373494,65.098039,0
94.285714,42.95302,58.431373,0
93.75,43.624161,58.431373,0
94.83871,43.150685,57.254902,0
94.137931,43.065693,53.72549,0
92.5,47.572816,40.392157,0
94.285714,47.252747,35.686275,0
92.727273,47.368421,37.254902,0
92.093023,46.315789,37.254902,0
92.857143,47.252747,35.686275,0
91.363636,51.136364,34.509804,0
90,51.648352,35.686275,0
91.363636,49.450549,35.686275,0
92,48.421053,37.254902,0
90.666667,49.462366,36.470588,0
92.608696,48.453608,38.039216,0
94,41.216216,58.039216,0
94.909091,40,54.901961,0
93.684211,40.84507,55.686275,0
94.615385,40.458015,51.372549,0
94.444444,40.740741,52.941176,0
94.444444,40.145985,53.72549,0
96.666667,39.855072,54.117647,0
94.117647,40.310078,50.588235,0
94.615385,40.458015,51.372549,0
93.962264,40.298507,52.54902,0
93.333333,40.441176,53.333333,0
94.137931,40.689655,56.862745,0
95.789474,40.277778,56.470588,0
95.172414,40.136054,57.647059,0
94.736842,40.559441,56.078431,0
94.137931,40.410959,57.254902,0
94.576271,40.268456,58.431373,0
94.285714,40.714286,54.901961,0
114.782608695652,79.3103448275862,22.7450980392157,1
114.098360655738,82.4324324324324,29.0196078431373,1
113.793103448276,81.6901408450704,27.843137254902,1
113.333333333333,77.1428571428572,27.4509803921569,1
114.230769230769,80,25.4901960784314,1
113.538461538462,82.2784810126582,30.9803921568627,1
114.375,82.051282051282,30.5882352941176,1
114,80.6451612903226,24.3137254901961,1
113.636363636364,82.5,31.3725490196078,1
112.615384615385,82.2784810126582,30.9803921568627,1
113.114754098361,81.3333333333333,29.4117647058824,1
114.626865671642,81.7073170731707,32.156862745098,1
113.913043478261,82.1428571428571,32.9411764705882,1
115.471698113208,80.3030303030303,25.8823529411765,1
115.294117647059,79.6875,25.0980392156863,1
114.915254237288,79.7297297297297,29.0196078431373,1
113.898305084746,80.8219178082192,28.6274509803922,1
114.915254237288,80.8219178082192,28.6274509803922,1
114.285714285714,80.7692307692308,30.5882352941176,1
115,77.9220779220779,30.1960784313725,1
109.354838709677,80.5194805194805,30.1960784313725,1
114.736842105263,80.2816901408451,27.843137254902,1
114.285714285714,81.8181818181818,30.1960784313725,1
114.285714285714,80.7692307692308,30.5882352941176,1
113.571428571429,75.6756756756757,29.0196078431373,1
114.375,80,31.3725490196078,1
113.4375,81.0126582278481,30.9803921568627,1
112,81.0810810810811,29.0196078431373,1
109.714285714286,82.3529411764706,33.3333333333333,1
115.081967213115,80.2631578947369,29.8039215686275,1
114.444444444444,80.5970149253731,26.2745098039216,1
113.571428571429,82.3529411764706,26.6666666666667,1
114.545454545455,80.8823529411765,26.6666666666667,1
114.339622641509,81.5384615384615,25.4901960784314,1
114.117647058824,80.952380952381,24.7058823529412,1
114.827586206897,79.4520547945205,28.6274509803922,1
114.736842105263,79.1666666666667,28.2352941176471,1
114.545454545455,80.8823529411765,26.6666666666667,1
113.207547169811,81.5384615384615,25.4901960784314,1
114.117647058824,80.952380952381,24.7058823529412,1
113.684210526316,81.4285714285714,27.4509803921569,1
114.339622641509,80.3030303030303,25.8823529411765,1
114.098360655738,81.3333333333333,29.4117647058824,1
114.545454545455,79.7101449275362,27.0588235294118,1
114.642857142857,80,27.4509803921569,1
110.526315789474,82.6086956521739,27.0588235294118,1
113.207547169811,79.1044776119403,26.2745098039216,1
113.114754098361,82.4324324324324,29.0196078431373,1
110.16393442623,79.2207792207792,30.1960784313725,1
113.571428571429,81.1594202898551,27.0588235294118,1
30,64.285714,5.490196,1
30,47.368421,7.45098,1
30,60,5.882353,1
34.285714,61.538462,5.098039,1
22.5,64.285714,5.490196,1
30,64.285714,5.490196,1
30,60,5.882353,1
30,69.230769,5.098039,1
25.714286,61.538462,5.098039,1
330,33.333333,3.529412,1
45,55.555556,3.529412,1
82.5,75,4.705882,1
30,33.333333,3.529412,1
274.285714,50,6.27451,1
266.666667,52.631579,7.45098,1
273.333333,50,7.843137,1
266.666667,52.631579,7.45098,1
22.5,52.941176,6.666667,1
22.5,56.25,6.27451,1
22.5,60,5.882353,1
25.714286,50,6.27451,1
22.5,52.941176,6.666667,1
20,50,5.490196,1
25.714286,61.538462,5.098039,1
25.714286,57.142857,5.490196,1
30,58.333333,4.705882,1
20,63.636364,4.313725,1
36,37.5,6.27451,1
30,64.285714,5.490196,1
30,60,5.882353,1
34.285714,57.142857,5.490196,1
30,56.25,6.27451,1
25.714286,61.538462,5.098039,1
96,46.153846,5.098039,1
25.714286,61.538462,5.098039,1
25.714286,57.142857,5.490196,1
25.714286,61.538462,5.098039,1
30,69.230769,5.098039,1
27.272727,80,5.882353,1
30,60,5.882353,1
30,64.285714,5.490196,1
25.714286,66.666667,4.705882,1
30,69.230769,5.098039,1
34.285714,50,6.27451,1
25.714286,57.142857,5.490196,1
0,30.769231,5.098039,1
30,41.176471,6.666667,1
30,56.25,6.27451,1
30,64.285714,5.490196,1
25.714286,61.538462,5.098039,1
77.5,67.567568,14.509804,1
